,clean_tweet,label,agreement
468,"('large', 'measles', 'outbreak', 'traced', 'disneyland', 'declared', 'california', 'health', 'officials', 'declared', 'end')",0.0,1.0
8635,"('scary', 'hoping', 'vaccinates', 'kids', 'amp', 'safe')",1.0,1.0
9592,"('measles',)",0.0,1.0
1517,"('measles', 'increase', 'san', 'diego', 'county', 'story', 'tonight')",0.0,1.0
3063,"('well', 'adult', 'choice', 'referring', 'parents', 'refuse', 'vaccinate', 'relatively', 'young', 'children')",1.0,1.0
2969,"('hahaha', 'average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0
8995,"('remember', 'got', 'vaccines', 'day', 'school', 'dont', 'wait')",1.0,0.6666666666666666
1362,"('shit', 'know', 'youre', 'getting', 'kids', 'vaccinated', 'dont', 'bring', 'em', 'around', 'anybody')",1.0,1.0
1663,"('method', 'convince', 'parents', 'putting', 'child', 'amp', 'others', 'grave', 'risk', 'bad', 'reasons', 'vaccinating')",1.0,1.0
5567,"('yikes', 'vaccinate', 'people', 'measles', 'extremely', 'contagious', 'virus', 'stay', 'air', 'two', 'hours', 'says')",1.0,1.0
8306,"('remember', 'immunization', 'hypothesis', 'autism', 'strep', 'throat')",0.0,0.6666666666666666
8972,"('shes', 'faded', 'pulse', 'gentlemens', 'club')",0.0,1.0
2256,"('irresponsible', 'ignorant', 'vaccinate', 'children', 'putting', 'others', 'risk', 'research', 'show', 'connection', 'autism')",1.0,1.0
334,"('im', 'survivor', 'chicken', 'pox', 'measles', 'amp', 'mumps', 'sisters')",0.0,1.0
2343,"('measles', 'vaccine', 'administered', 'ecc', 'students', 'staff', 'kane', 'county', 'health', 'department', 'began', 'administering')",0.0,1.0
7726,"('associated', 'press', 'toddler', 'dies', 'measles', 'berlin', 'first', 'death', 'outbreak')",0.0,1.0
3754,"('health', 'officials', 'investigating', 'suspected', 'measles', 'case', 'jersey', 'city')",0.0,1.0
411,"('baby', 'first', 'set', 'vaccines', 'hope', 'become', 'crazy', 'today', 'sorry', 'sarai', 'happen', 'love', 'u', 'though')",1.0,1.0
5447,"('flu', 'vaccines', 'highly', 'recommended', 'people', 'older', 'centers', 'disease', 'control', 'prevention')",1.0,1.0
2004,"('folks', 'age', 'mumps', 'prior', 'vaccination', 'introduction', 'probably', 'great', 'risk', 'advantage', 'age')",0.0,1.0
5321,"('mandatory', 'cootie', 'vaccines')",1.0,1.0
2203,"('serious', 'take', 'risks', 'good', 'info', 'story', 'vaccinated', 'ny', 'area', 'bravo')",1.0,0.6666666666666666
1662,"('co', 'ranks', 'unvaccinated', 'kids', 'putting', 'everyone', 'risk', 'science', 'proven', 'faked', 'almost', 'year', 'ago')",1.0,1.0
3888,"('nationalism', 'infantile', 'disease', 'measles', 'mankind')",0.0,1.0
6386,"('measles', 'outbreak', 'coasts', 'thanks', 'science', 'deniers', 'refusing', 'vaccinate', 'children', 'states', 'need', 'stop', 'stupid', 'people')",1.0,0.6666666666666666
6743,"('realized', 'stop', 'antivaxxers', 'needs', 'say', 'started', 'measles')",1.0,0.6666666666666666
2238,"('re', 'measles', 'amp', 'disneyland', 'resort')",0.0,1.0
4329,"('vaccines', 'cause', 'autism', 'grossly', 'retarded', 'person')",-1.0,0.6666666666666666
6763,"('nothing', 'makes', 'angrier', 'sane', 'intelligent', 'people', 'falling', 'conspiracy', 'nutjob', 'theories', 'autisimvaccines')",1.0,1.0
2814,"('vaccinating', 'kid', 'makes', 'idiot', 'well', 'idiot', 'nonautistic', 'kid', 'youre', 'moron')",-1.0,1.0
53,"('epidemic', 'enterovirus', 'mumps', 'now', 'measles', 'drug', 'resistant', 'tb', 'next')",0.0,1.0
5672,"('got', 'mono', 'vaccine', 'safe', 'friday', 'th', 'national', 'kiss', 'day', 'mono')",1.0,1.0
8264,"('breaking', 'news', 'babies', 'northern', 'california', 'placed', 'isolation', 'possible', 'exposure', 'measles')",0.0,1.0
6640,"('shes', 'adamant', 'vaccines', 'cause', 'autism', 'disproven', 'author', 'original', 'study', 'admitted', 'lied')",1.0,0.6666666666666666
3183,"('measles', 'cases', 'linked', 'las', 'vegas', 'restaurant')",0.0,1.0
6521,"('video', 'shoot', 'w')",0.0,1.0
3643,"('three', 'sons', 'spectrum', 'possibility', 'result', 'vaccine', 'injury', 'real')",-1.0,1.0
3889,"('beat', 'brady', 'christine', 'tag', 'team', 'lost', 'measles', 'little')",0.0,0.6666666666666666
3907,"('s', 'new', 'extends', 'exemption', 'charitable', 'immunity', 'certain', 'civil', 'actions', 'persons', 'age')",0.0,1.0
8826,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0
70,"('measles',)",0.0,0.6666666666666666
4169,"('lead', 'autism', 'study', 'shows', 'children')",1.0,1.0
3440,"('take', 'action', 'women', 'amp', 'children', 'worldwide', 'access', 'vaccines', 'amp', 'education', 'click', 'help')",1.0,1.0
7035,"('immunization', 'time', 'school', 'kaiser')",1.0,0.6666666666666666
5064,"('bart', 'riders', 'might', 'exposed', 'measles', 'joe', 'fitzgerald', 'rodriguez', 'bart', 'riders', 'may', 'exposed')",0.0,1.0
9591,"('dont', 'vaccinate', 'kids')",-1.0,0.6666666666666666
6296,"('even', 'vaccines', 'caused', 'autism', 'fucking', 'dont', 'autism', 'small', 'price', 'pay', 'dying', 'horrible', 'preventable', 'death')",1.0,1.0
6384,"('cant', 'nice', 'things', 'via', 'brilliant', 'unvaccinated', 'student', 'gets', 'measles', 'asia')",1.0,1.0
5782,"('debating', 'immunization', 'check', 'please', 'national', 'debate', 'measles', 'cont')",1.0,0.6666666666666666
7079,"('learning', 'theory', 'immunity', 'change', 'bob', 'kagan', 'challenging', 'face', 'role', 'mess')",0.0,1.0
9012,"('know', 'youre', 's', 'kid', 'vaccinations', 'mandatory', 'school', 'one', 'brought', 'home', 'measles')",1.0,0.6666666666666666
5707,"('vaccine', 'injury', 'occurs', 'degree', 'say')",1.0,0.6666666666666666
3554,"('cinematic', 'immunity', 'panelists', 'discuss', 'sarah', 'jones', 'set', 'safety')",0.0,1.0
2870,"('vaccination', 'prevent', 'measles', 'mumps', 'rubella')",1.0,0.6666666666666666
2689,"('yes', 'lets', 'make', 'hpv', 'vaccination', 'public', 'health', 'priority', 'via')",1.0,0.6666666666666666
6388,"('news', 'measles', 'outbreak', 'last', 'month')",1.0,0.6666666666666666
7622,"('kid', 'definitely', 'isnt', 'vaccinated')",0.0,1.0
4802,"('stop', 'blaming', 'first', 'now', 'diseasesbrought', 'ancestors')",0.0,0.6666666666666666
8092,"('thats', 'will', 'dont', 'join', 'mmr', 'fall')",0.0,1.0
5787,"('years', 'ago', 'month', 'millionchild', 'study', 'found', 'polio', 'safe', 'potent', 'effective')",1.0,1.0
3936,"('vaccines', 'prevented', 'million', 'deaths', 'every', 'year', 'worldwide')",1.0,1.0
6229,"('rang', 'dibiasimb', 'brightside', 'tavern')",0.0,1.0
2970,"('nigga', 'im', 'scared', 'injections', 'think', 'ill', 'taking', 'roids', 'lolvaccine', 'college')",0.0,0.6666666666666666
9149,"('vaccinate', 'kids', 'diseases', 'literally', 'coming', 'back', 'eradication', 'stop', 'listening', 'celebrities', 'amp', 'use', 'fucking', 'heads')",1.0,1.0
2656,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health', 'guess', 'whos', 'living', 'forever')",0.0,1.0
4937,"('young', 'smallpox', 'measles', 'affected', 'eyes', 'sister', 'got', 'polio', 'many', 'others', 'preventable', 'now')",1.0,0.6666666666666666
133,"('honestly', 'dont', 'believe', 'immunization', 'now', 'passed', 'new', 'law', 'starting', 'year', 'need', 'specific', 'shots', 'school')",-1.0,1.0
852,"('chicken', 'pox', 'vaccine', 'kids', 'fairly', 'new', 'given', 'due', 'unnecessary', 'illness', 'amp', 'risk', 'exposing', 'others', 'shingles')",1.0,0.6666666666666666
6852,"('notice', 'dont', 'mention', 'people', 'vaccinated', 'oc', 'high', 'school', 'sends', 'nonvaccinated', 'students', 'home')",0.0,1.0
8778,"('love', 'getting', 'stuck', 'mmr')",0.0,1.0
8925,"('day', 'work', 'many', 'kids', 'crying', 'vaccines', 'gave', 'today', 'now', 'laundry', 'walmart')",1.0,0.6666666666666666
8537,"('people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'improves', 'overall', 'health', 'ill', 'die')",0.0,1.0
1920,"('hamilton', 'county', 'schools', 'bar', 'kids', 'without', 'indiana', 'measles', 'vaccinations', 'indianapolis', 'star')",0.0,1.0
402,"('around', 'ishh', 'ya', 'mmr')",0.0,1.0
5095,"('davids', 'draws', 'twisted', 'huck', 'needs', 'immunity', 'now', 'abbys', 'lion')",0.0,0.6666666666666666
1291,"('parents', 'children', 'vaccinated', 'due', 'extreme', 'financial', 'hardship', 'charged', 'endangerment')",1.0,1.0
9378,"('sb', 'update', 'public', 'health', 'requiring', 'county', 'health', 'departments', 'offer', 'immunizations', 'certain', 'persons', 'ef')",1.0,0.6666666666666666
6802,"('poor', 'baby', 'got', 'six', 'vaccinations', 'today', 'hes', 'feeling', 'much', 'better', 'now')",1.0,0.6666666666666666
5196,"('sick', 'girls', 'lollipops', 'schofields')",1.0,0.6666666666666666
140,"('great', 'info', 'today', 'esp', 'reemerging', 'measles', 'antigluten', 'fad', 'ty')",0.0,0.6666666666666666
1159,"('please', 'vaccinate', 'children', 'research', 'said', 'causes', 'autism', 'pulled', 'medical', 'journals')",1.0,1.0
38,"('measles', 'threat')",0.0,0.6666666666666666
246,"('finally', 'getting', 'immunization', 'records', 'school')",1.0,0.6666666666666666
219,"('jenny', 'mccarthy', 'gets', 'crucified', 'twitter', 'antivaccination', 'beliefs', 'kids', 'vaccinated')",1.0,0.6666666666666666
7193,"('parents', 'need', 'open', 'honest', 'discussion', 'childs')",1.0,0.6666666666666666
452,"('time',)",1.0,1.0
9939,"('health', 'officials', 'vaccine', 'winters', 'flu', 'season', 'may', 'less', 'effective')",0.0,1.0
2005,"('unvaccinated', 'children', 'fucking', 'vaccinated')",1.0,1.0
7288,"('long', 'term', 'study', 'k', 'shows', 'link', 'vaccines', 'autism', 'stop', 'idiot')",1.0,1.0
1417,"('perhaps', 'put', 'addendum', 'vaccine', 'exemption', 'forms', 'holding', 'unvaxed', 'liable', 'costs', 'outbreak')",1.0,1.0
2365,"('aids', 'n', 'mmr', 'vaccination', 'may', 'reliable', 'hiv', 'children')",0.0,0.6666666666666666
1908,"('wi', 'gov', 'scott', 'walker', 'signed', 'law', 'castle', 'doctrine', 'creates', 'immunity', 'one', 'killsinjures', 'breaking', 'property')",0.0,1.0
6119,"('nope', 'unnecessary', 'five', 'infants', 'palatine', 'daycare', 'center', 'diagnosed', 'measles')",0.0,0.6666666666666666
5866,"('deathly', 'vaccinations', 'got', 'yesterday', 'ready', 'go', 'back', 'sleep')",-1.0,0.3333333333333333
1454,"('wrong', 'parents', 'dont', 'immunize', 'children', 'whooping', 'cough', 'rise', 'nothing', 'worse', 'watch', 'child', 'gasp', 'air')",1.0,1.0
8271,"('son', 'autism', 'born', 'allergies', 'food', 'needs', 'learn', 'vaccines', 'glyphosate', 'interact')",-1.0,0.6666666666666666
7761,"('daughter', 'isolated', 'autism', 'mos', 'mmr', 'c', 'peds', 'note', 'amp', 'link')",-1.0,0.6666666666666666
1203,"('exactly', 'right', 'dont', 'know', 'paranoia', 'people', 'vaccines', 'theyre', 'paranoia', 'killing', 'children')",1.0,1.0
7906,"('vaccinate', 'kids')",1.0,1.0
7852,"('measles', 'detected', 'california', 'school', 'high', 'number', 'unvaccinated', 'children')",0.0,1.0
9448,"('true', 'antivaxxers', 'putting', 'kids', 'risk')",1.0,1.0
2728,"('disney', 'measles', 'fantasyland', 'vaccine', 'perfection', 'id', 'able', 'read')",-1.0,0.3333333333333333
9454,"('sadly', 'vaccinated', 'risk', 'unvaccinated')",1.0,1.0
6253,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0
6775,"('question', 'dont', 'kids', 'vaccines', 'will', 'fair', 'getting', 'schools', 'colleges', 'etc', 'policies')",1.0,1.0
3338,"('vaccines', 'doesnt', 'cause', 'autism', 'happens', 'womb', 'amp', 'combo', 'genetics', 'amp', 'environment', 'please', 'read', 'research')",1.0,1.0
7237,"('oxommr',)",0.0,1.0
7082,"('nassau', 'county', 'hispanic', 'health', 'fair', 'community', 'vaccination', 'team')",0.0,0.6666666666666666
2135,"('flu', 'shot', 'child', 'along', 'vaccinations', 'youre', 'fucking', 'ignorant')",-1.0,1.0
3947,"('children', 'line', 'backtoschool', 'immunizations', 'san', 'antonio', 'new', 'school', 'year', 'fast', 'approaching', 'many')",0.0,0.6666666666666666
6968,"('dollar', 'bud', 'light', 'nightuser', 'mixmasterrods', 'upstairs', 'lounge')",0.0,1.0
2125,"('responsible', 'travel', 'flu', 'vaccines', 'msu', 'olin', 'health', 'center', 'pic')",1.0,1.0
8810,"('gop', 'social', 'security', 'ponzi', 'scheme', 'medicare', 'socialism', 'obamacare', 'atrocity', 'vaccinations', 'measles', 'back')",0.0,0.6666666666666666
2819,"('vaccinate', 'fucking', 'children')",1.0,1.0
6972,"('beer', 'amp', 'beer', 'accessories', 'madhatterdc')",0.0,1.0
4458,"('apeoplees', 'support', 'immunity', 'fights', 'lung', 'prostate', 'cancerhealth', 'benefits', 'eating', 'apeoplees')",0.0,1.0
8557,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0
9876,"('hb', 'enroll', 'brunswickglynn', 'county', 'joint', 'water', 'sewer', 'commission', 'provide', 'immunity', 'exemption', 'lia')",0.0,1.0
6375,"('maybe', 'shouldnt', 'quick', 'judge', 'kids', 'cant', 'vaccinated', 'protected', 'kids', 'end', 'discussion')",1.0,0.6666666666666666
5924,"('lives', 'black', 'babies', 'dont', 'matter', 'cdc', 'vaccine', 'fraud', 'coverupheres', 'story', 'u')",-1.0,1.0
3828,"('agreeing', 'phrases', 'weirdly', 'guess', 'people', 'vaccinate', 'kids', 'vaccinated', 'yes')",1.0,1.0
3410,"('parents', 'fear', 'sending', 'children', 'school', 'might', 'catch', 'fucking', 'measles', 'die', 'joke', 'right')",1.0,0.6666666666666666
5767,"('vaxxed', 'vaccination', 'critics', 'take', 'case', 'film', 'coverup', 'catastrophe', 'documentary')",-1.0,0.6666666666666666
1461,"('flu', 'vaccine', 'will', 'protect', 'children', 'influenza', 'eb')",1.0,0.6666666666666666
4579,"('whats', 'causing', 'measles', 'outbreak', 'assholes', 'vaccinating', 'kids', 'thats')",1.0,1.0
4782,"('free', 'endanger', 'w', 'measles', 'whooping', 'cough', 'meningitis', 'several', 'types', 'cancer', 'etc', 'freedom', 'neglect', 'ur', 'child')",1.0,0.6666666666666666
8946,"('internet', 'thats', 'americans', 'choosing', 'kids', 'immunized')",-1.0,0.6666666666666666
6010,"('nc', 'senators', 'file', 'bill', 'end', 'religious', 'exemptions', 'childhood', 'vaccines', 'north', 'carolina', 'senators', 'worried')",1.0,0.6666666666666666
6141,"('people', 'still', 'think', 'climate', 'change', 'fake', 'vaccines', 'cause', 'autism', 'invisible', 'man', 'created', 'world', 'six', 'days', 'wtf')",1.0,1.0
9224,"('protecting', 'kids', 'everyone', 'cant', 'join', 'herd')",1.0,1.0
4666,"('theory', 'whole', 'antivaccination', 'shit', 'happening', 'natural', 'selection', 'theres', 'biological', 'answer')",1.0,1.0
5334,"('public', 'health', 'nurse', 'agrees', 'unvaccinated', 'people', 'put', 'everyone', 'risk', 'including', 'vaccinated', 'kids')",1.0,1.0
5233,"('shit', 'dont', 'know', 'im', 'one', 'whose', 'scared', 'vaccines', 'looking', 'big', 'fat', 'needle', 'o')",0.0,0.6666666666666666
2492,"('dont', 'see', 'vaccine', 'preventable', 'diseases', 'doesnt', 'mean', 'dont', 'exist', 'prevention', 'works', 'kids', 'vaccinated')",1.0,1.0
2223,"('uh', 'oh', 'one', 'five', 'millennials', 'thinks', 'vaccines', 'cause', 'autism')",1.0,0.6666666666666666
3231,"('people', 'ridicule', 'mississippi', 'amp', 'west', 'virginia', 'theyre', 'ahead', 'states', 're', 'vaccine', 'exemption')",1.0,0.6666666666666666
4715,"('watch', 'yearold', 'cancer', 'survivor', 'tells', 'antivaxxers', 'gives', 'damn', 'measles')",1.0,0.6666666666666666
2113,"('students', 'heading', 'immunized', 'schools', 'require', 'save', 'lives', 'maybe')",1.0,1.0
530,"('important', 'questions', 'b', 'measles', 'affect', 'pregnancies')",0.0,1.0
6316,"('live', 'santa', 'monica', 'amp', 'child', 'far', 'busy', 'toddler', 'pilates', 'amp', 'gluten', 'free', 'day', 'camp', 'vaccinated')",1.0,1.0
3760,"('childrens', 'museum', 'houston', 'offer', 'free', 'vaccinations')",1.0,0.6666666666666666
3263,"('measles', 'california', 'treat')",0.0,1.0
7056,"('cdc', 'measles', 'tally', 'doubled', 'past', 'month', 'new', 'york', 'ap', 'measles', 'outbreaks', 'seem', 'accelerating')",0.0,0.6666666666666666
4227,"('vaccinating', 'babies', 'rotavirus', 'protects', 'whole', 'family')",1.0,1.0
4695,"('wish', 'teams', 'catch', 'measles', 'disneyland', 'hate', 'teams')",0.0,1.0
7233,"('wellvaccinated', 'childs', 'kindergarten', 'california', 'health', 'safety', 'code', 'requires', 'elementary', 'school')",0.0,0.6666666666666666
8760,"('sad', 'week', 'ethics', 'media', 'cnn', 'publishes', 'story', 'denying', 'vaccineautism', 'link')",-1.0,0.6666666666666666
5069,"('dont', 'vaccinate', 'kids', 'idfwu')",1.0,1.0
1313,"('ca', 'reporting', 'measles', 'cases', 'vaccinated')",0.0,0.6666666666666666
6005,"('dont', 'know', 'sisters', 'measles', 'young', 'autism', 'vaccines')",-1.0,0.3333333333333333
419,"('immunization', 'records', 'childrens', 'doctors')",0.0,1.0
1166,"('drug', 'companies', 'make', 'little', 'vaccines', 'conspiracy', 'claims', 'basis')",0.0,0.6666666666666666
2324,"('quotuser', 'rt', 'cdc', 'recommends', 'vaccination', 'boys', 'quot')",1.0,1.0
8176,"('austerity', 'vaccine', 'crisis', 'parasite', 'pandemic', 'potential', 'drains', 'life', 'killing', 'slowly')",0.0,1.0
4071,"('fact', 'diarrheal', 'diseases', 'kill', 'children', 'amp', 'measles', 'combined')",-1.0,0.3333333333333333
5382,"('childrens', 'museum', 'houston', 'offer', 'free', 'vaccinations')",1.0,0.6666666666666666
3625,"('us', 'measles', 'cases', 'rise', 'past', 'week', 'great', 'thanks')",1.0,0.6666666666666666
8736,"('mo', 'brooks', 'ben', 'carson', 'share', 'false', 'narrative', 'measles', 'outbreak', 'via')",0.0,0.6666666666666666
5435,"('yeahboy', 'mug', 'night')",0.0,1.0
3954,"('vaccine', 'exist', 'disease', 'busy', 'great', 'article')",0.0,1.0
4737,"('lets', 'use', 'ebola', 'push', 'people', 'diseases', 'eradicate')",1.0,0.6666666666666666
8816,"('mayo', 'clinic', 'researchers', 'discover', 'measles', 'spreads', 'quickly', 'via')",0.0,1.0
8961,"('right', 'new', 'vaccines', 'came', 'cases', 'kids', 'autism', 'rose', 'vaccinations', 'rose', 'actual', 'correlation', 'people', 'dum', 'lol')",1.0,0.6666666666666666
4392,"('risk', 'measles', 'cases', 'highest', 'level', 'years', 'cnn', 'people', 'infected', 'measles')",0.0,1.0
3850,"('save', 'lives', 'personal', 'choice', 'public', 'health')",1.0,1.0
3008,"('uncle', 'paralyzed', 'swine', 'flu', 'vaccine', 'thanks', 'cdc')",-1.0,1.0
9023,"('immunized', 'early', 'yes', 'want', 'another', 'piece', 'tasty', 'cadaver', 'kids', 'still', 'meat')",0.0,0.6666666666666666
1557,"('people', 'choose', 'vaccinate', 'kids', 'come', 'preventable', 'disease', 'parents', 'held', 'legally', 'responsible')",1.0,1.0
1164,"('cdcs', 'iis', 'clinical', 'decision', 'support', 'immunization', 'cdsi', 'update')",1.0,0.6666666666666666
8352,"('americans', 'killed', 'police', 'six', 'american', 'killed', 'measles', 'zero')",0.0,0.6666666666666666
6150,"('vaccinated', 'health', 'officials', 'say', 'michigan', 'confirms', 'first', 'flu', 'cases', 'detroit', 'wwjap', 'health', 'officials')",1.0,1.0
4151,"('bro', 'really', 'hear', 'virus', 'central', 'ohio', 'targeting', 'kids', 'theres', 'vaccine')",0.0,0.6666666666666666
2940,"('marin', 'co', 'health', 'officer', 'two', 'children', 'contact', 'children', 'school', 'possible', 'transmission', 'time')",0.0,0.6666666666666666
2879,"('love', 'measles')",0.0,1.0
8385,"('know', 'youre', 's', 'kid', 'vaccinations', 'mandatory', 'one', 'class', 'got', 'measles')",1.0,0.6666666666666666
265,"('im', 'mmr', 'station', 'weidman', 'mi')",0.0,1.0
4826,"('ebolas', 'around', 'long', 'honestly', 'im', 'surprised', 'didnt', 'spread', 'earlier', 'fear', 'usa', 'secret', 'vaccines')",1.0,0.6666666666666666
