,safe_tweet,label,agreement
8660,measles outbreaks canada outsize us omfg,0.0,1.0
8661,suppose find measles vaccine,1.0,0.6666666666666666
8662,will vaccinate children right born,1.0,1.0
8663,former science chief mmr fears coming true via,0.0,1.0
8664,kanawha charleston health board meeting board members concerned state hasnt gotten word new school vaccine rules,0.0,0.6666666666666666
8665,daughters will someday womenmaybe wives amp sexually active chose kid vaccine eventual someday,1.0,0.6666666666666666
8666,rt science clear earth round sky blueand lets protect kids,1.0,1.0
8667,keeping safe outbreak measles area,1.0,0.6666666666666666
8668,feel last year freshman year constantly sort flu disease sickness acquired immunity win,1.0,0.6666666666666666
8669,childrens museum houston offer free vaccinations,1.0,1.0
8670,baby vaccination time,1.0,0.6666666666666666
8671,jenny mccarthys slippery new vaccine stance child mind institute,1.0,0.6666666666666666
8672,typhoid mary didnt know better debunked real science jenny mccarthy known measles mccarthy vaccinate now,1.0,1.0
8673,health officials encouraging public flu vaccine early flu season horizon year,1.0,1.0
8674,jennifair alls well ends well,0.0,1.0
8675,vaccine critics turn defensive measles,1.0,0.6666666666666666
8676,profectus biosciences gets another million ebola vaccine work baltimore pharmaceutical firm profectus,0.0,0.6666666666666666
8677,kids vaccinated whats problem,1.0,1.0
8678,health officials recommend certain people stay away disneyland measles outbreak continues,0.0,1.0
8679,milwaukee mayor urges community step vaccinated free clinics doctors public health officials,1.0,0.6666666666666666
8680,tap change today mmr brown ale back tapped goodtimes amber lager last night stop delightful treat,0.0,1.0
8681,unpacking listening mmr seems yesterdayoh wait,0.0,1.0
8682,mom told school nurse said dont immunization records wont let go school ohh lost records,0.0,1.0
8683,disney parkslinked measles outbreak grows cases via,0.0,1.0
8684,aids n malaria vaccine children hiv,0.0,0.6666666666666666
8685,health officials warn measles exposure seatac airport,0.0,1.0
8686,hopefully caught tool workforce block mmr,0.0,1.0
8687,battle vaccinations students removed washington state school removes students vaccine law,0.0,0.6666666666666666
8688,average people complain live longer releasing tension increases immunity boosts health,0.0,1.0
8689,measles huge rallyyou know leads arent safe coors th inning,0.0,1.0
8690,vaccine baby s,0.0,0.6666666666666666
8691,peninsula bart rider measles may exposed others another set bart riders may exposed,0.0,1.0
8692,vaccines registration allday process ridiculous,1.0,0.6666666666666666
8693,need go disneyland pass expires week grandma doesnt want us go bc measles outbreak,0.0,1.0
8694,thank liberals immunizing kids fear unknown vs immunization immunize ur kids,1.0,1.0
8695,outbreak nationwide continues grow according cdc reports,0.0,1.0
8696,according hurt kids getting vaccinated,1.0,1.0
8697,think parents wanting vaccinate kids amp kids countries dying diseases,1.0,1.0
8698,link vaccinations autism,1.0,1.0
8699,gt reasons one vaccinate kids via,-1.0,1.0
8700,love least intimidating name will still fuck shit,0.0,0.6666666666666666
8701,thank god got mmr law back th st mission bart station san francisco ca,1.0,1.0
8702,son prepost mmr unreasonable assume vaccines safe,-1.0,1.0
8703,unfortunatly autoimmune disorders increasing known allergies vaccine ingredients recently correctd,0.0,1.0
8704,us measles cases hit year high,0.0,1.0
8705,daily talker flu vaccines mandatory every child going preschool day care new york city will,0.0,0.6666666666666666
8706,pp amp vaccine industry sacrifice lives children altar medical profits amp eugenics,-1.0,1.0
8707,san diego unified urges parents vaccinate kids californias controversial vaccine requirement law doesnt go,0.0,0.6666666666666666
8708,chicagoarea measles cases put spotlight day care centers,0.0,1.0
8709,wanna go disney land hope u measles u need leave whore,0.0,1.0
8710,give poor kids vaccinations proof cause autism will save lives,1.0,1.0
8711,measles outbreak terrifies,0.0,0.6666666666666666
8712,well antivaccination condoned guess next step acknowledge fluoride water toxic people,1.0,0.6666666666666666
8713,good neighbor refuse vaccinate children,-1.0,0.3333333333333333
8714,might new baby boy entering world today im happy confirmed whooping cough vaccine,1.0,1.0
8715,apeoplee wanted change world allow new cool apeoplee stuff vaccinated childhood disease,1.0,0.6666666666666666
8716,measles outbreak indy super bowl weekend check pic,0.0,1.0
8717,love vaccines kinda hate vaccine days babies sleep afterward mine doesnot wow need drink cant,1.0,1.0
8718,doctor told today body unresponsive vaccine given child well shit,0.0,0.6666666666666666
8719,next team will consist k mmr otaku worship aisaka taiga,0.0,1.0
8720,y eh que yordani sea minimo el principe azul pero por mas feo ese mmr guta lol lol,0.0,1.0
8721,breastfeeding protect baby measles,0.0,1.0
8722,now im murdering ranked games figures season oh well free mmr boost,0.0,1.0
8723,cdc admits million americans received polio vaccine year span ir contaminated cancer virus,-1.0,1.0
8724,two cases measles reported metrowest region massachusetts department public health,0.0,1.0
8725,ohio state country doesnt mandate vaccines child care kids family vaccinated,1.0,1.0
8726,amnews infant male circumcision rates dropping us equivalent childhood vaccination,0.0,0.6666666666666666
8727,measles,0.0,0.6666666666666666
8728,measles cases us reached year high cases reported yikes please vaccinate,1.0,0.6666666666666666
8729,ill listen measles,0.0,1.0
8730,vitamin supeopleementation developing world lowers mortality measles diane griffin,0.0,0.6666666666666666
8731,many health problems people today due vaccines medicine quick fix health,-1.0,1.0
8732,will wind spread measles,0.0,1.0
8733,mmr time virginia mason university village medical center seattle wa w,1.0,1.0
8734,public health officials know recently vaccinated individuals spread disease,-1.0,0.6666666666666666
8735,amp chicken pox kid go vaccineyou dont want shingles,1.0,0.6666666666666666
8736,let bing beginuberfacts people complain live longer releasing tension increases immunity boosts health,0.0,1.0
8737,whats matter alittle cholera measles keep things exciting obvious snarkastic tone infused,0.0,0.6666666666666666
8738,mo brooks ben carson share false narrative measles outbreak via,0.0,0.6666666666666666
8739,rt join global vaccination effort children shot life,1.0,1.0
8740,flu clinic still going plenty vaccine hit staging area waben park shot high school,1.0,1.0
8741,one five millennials believes vaccines cause autism cuz theyre stupid,1.0,0.6666666666666666
8742,never heroin addict shoot twice day im still scared vaccines,0.0,0.6666666666666666
8743,love measles worse comes late mary roberts rhinehart,0.0,1.0
8744,think duo fine unless theres hard stat saying duos win overwhelmingly higher fixed w mmr,0.0,0.6666666666666666
8745,screw ebola another fear tactic scare people vaccinations ill pass aint truth,-1.0,0.6666666666666666
8746,chickenpox vaccine wasnt introduced among first cluster kids able vaccine neat,1.0,0.6666666666666666
8747,sunday charlotte petras,0.0,1.0
8748,vaccinate fucking kids,1.0,1.0
8749,want go disneyland everyone said coz measles,0.0,1.0
8750,autismvaccine link study finds new study finds link autism mmr vaccination even highrisk,-1.0,0.3333333333333333
8751,schumer wants measles vaccine accessible sen charles schumer urging centers disease control,1.0,0.6666666666666666
8752,understanding thimerosal mercury vaccine safety,0.0,0.6666666666666666
8753,listened book tape trip beautifully written red dots indicate certain cases measles,0.0,1.0
8754,huck bout kill lil sue lol,0.0,1.0
8755,average people complain live longer releasing tension increases immunity boosts health fuck,0.0,1.0
8756,absolutely takes vaccine parents today ignorant forty years ago put others risk,1.0,1.0
8757,real issue focusing,1.0,0.6666666666666666
8758,listening baby lees sing along vaccines backseat,0.0,1.0
8759,selling maddeb mobile coinsmmr member legit seller mil mil mil per mil,0.0,1.0
8760,doctors agree alter kids schedules via,1.0,0.6666666666666666
8761,every doctor youve taken kids says child vaccinated kid gets measles feel bad,1.0,0.6666666666666666
8762,sad week ethics media cnn publishes story denying vaccineautism link,-1.0,0.6666666666666666
8763,poor baby reaction vaccines today,0.0,1.0
8764,believe children vaccinated,1.0,1.0
8765,meet person safety studying comparing vaccinated amp unvaccinated,0.0,0.6666666666666666
8766,thinking big enough cdc made aids ebola sars n give small pox na put bp vaccinations,0.0,0.6666666666666666
8767,brought unvaccinated kid disney todayi think gave castle measles tamrareasbeck,-1.0,0.6666666666666666
8768,perry right requiring hpv vaccine schools follow suit view,1.0,1.0
8769,measles outbreak man suspected died disease swansea,0.0,1.0
8770,s new relates establishing protocol specific criteria regarding religious exemptions immuniz,0.0,1.0
8771,frequent complainers average tend live longer boosts health immunity releasing stress tension yay,0.0,1.0
8772,alexia amp bria never bacon sandwichwhat life thought necessity youre child immunizations bacon sandwiches,1.0,0.6666666666666666
8773,wind blowin damn hard tent thanks mmr,0.0,1.0
8774,year vaccinations school health forms check kaiser,1.0,1.0
8775,fraud us mainstream media censors whistleblowers explosive story bs,0.0,0.6666666666666666
8776,yes vaccinate kids grow,1.0,1.0
8777,still entirely sure feel getting kids vaccinated,0.0,0.6666666666666666
8778,wishing true ironic jenny mcarthys kids neurological problem immunizations,1.0,0.6666666666666666
8779,guess fact dpt vaccine autism listed side effect people confused,-1.0,0.6666666666666666
8780,love getting stuck mmr,0.0,1.0
8781,saying mainstream media cabal evil misinformation type paranoia behind vaccines cause autism,1.0,0.6666666666666666
8782,true ignorance answer spewing lies vaccines stopped poliothe deathnbabies,1.0,1.0
8783,aids county gets funding hivaids treatment childrens vaccines victoria county public health,0.0,0.6666666666666666
8784,skl based health centers help meet immunizations sport medicals save money less hospitalizations,0.0,0.6666666666666666
8785,ill def filling personalreligious exemption section immunization form avoid getting shot wouldnt,-1.0,0.6666666666666666
8786,fantino canada support equals million children annually receive polio vaccine,1.0,1.0
8787,live one night see small yellow chickens vaccinated sabins mmr,0.0,1.0
8788,might personal butplease tell immunize kids info vital whether continue idolize u,1.0,1.0
8789,new biograph mmr technology allows full bodybrain structure metabolism info,0.0,1.0
8790,cdc works state amp local health departments investigate measles cases outbreaks,0.0,1.0
8791,new flu vaccine may provide protection kids,1.0,1.0
8792,now party measles epidemics food service workers dont want wash hands electing,1.0,0.6666666666666666
8793,allayed sisinlaws concerns mmr jab thanks andrew wakefield dangerous sack shit,-1.0,0.3333333333333333
8794,uc mandate vaccines incoming students university california citing widespread measles,0.0,0.6666666666666666
8795,illinois measles count climbs cases two children suburban cook county come measles,0.0,1.0
8796,aids n ripley co health dept announces hiv testing clinic flu vaccine information,1.0,0.6666666666666666
